출발구,목적구,trip_count,fare_sum,fare_count,distance_m_sum,distance_count,request_to_dispatch_min_sum,request_to_dispatch_count,scheduled_to_pickup_min_sum,scheduled_to_pickup_count,ride_min_sum,ride_min_count,avg_fare,avg_distance_m,avg_distance_km,avg_request_to_dispatch_min,avg_scheduled_to_pickup_min,avg_ride_min
강동구,중구,548,2078500,548,12653735,548,51242.71983333333,548,23603.663083333333,548,26389.693883333333,548,3792.883211678832,23090.757299270073,23.090757299270074,93.50861283454987,43.0723778892944,48.15637569951338
강동구,중랑구,2097,6379900,2097,25254515,2097,104647.20633333334,2097,70361.47036666668,2097,71694.7718,2097,3042.3938960419646,12043.164043872199,12.0431640438722,49.90329343506597,33.553395501510096,34.1892092513114
강동구,파주시,3,19700,3,188536,3,3850.1606,3,107.67099999999999,3,324.79211666666663,3,6566.666666666667,62845.333333333336,62.845333333333336,1283.3868666666667,35.89033333333333,108.26403888888888
강동구,평택시,2,13900,2,135360,2,3561.60805,2,56.280233333333335,2,214.81743333333333,2,6950.0,67680.0,67.68,1780.804025,28.140116666666668,107.40871666666666
강동구,포천시,3,14900,3,117992,3,4715.771233333334,3,62.646116666666664,3,158.89766666666665,3,4966.666666666667,39330.666666666664,39.330666666666666,1571.9237444444445,20.88203888888889,52.965888888888884
강동구,하남시,5675,11712100,5675,36157841,5675,237450.94950000002,5675,204333.52385,5675,110309.21095,5675,2063.806167400881,6371.425726872247,6.371425726872247,41.84157700440529,36.005907286343614,19.437746422907487
강동구,화성시,6,34700,6,308285,6,9978.717716666666,6,219.62971666666667,6,419.02028333333334,6,5783.333333333333,51380.833333333336,51.380833333333335,1663.1196194444444,36.604952777777775,69.8367138888889
강북구,강남구,432,1592400,432,9271401,432,35667.84398333333,432,16250.509683333334,432,24579.6892,432,3686.1111111111113,21461.57638888889,21.46157638888889,82.56445366512345,37.616920563271606,56.8974287037037
강북구,강동구,515,1856000,515,10469390,515,195969.31718333333,515,16979.81625,515,29123.77681666667,515,3603.883495145631,20328.912621359224,20.328912621359226,380.52294598705504,32.97051699029126,56.55102294498382
강북구,강북구,12956,19709400,12956,31824854,12956,467116.4823166667,12956,427643.93906666664,12956,146165.17486666667,12956,1521.2565606668725,2456.3795924668107,2.456379592466811,36.05406624858496,33.00740499125244,11.281659066584337
강북구,강서구,575,2294800,575,14884474,575,27876.195116666666,575,23546.233500000002,575,34749.6838,575,3990.9565217391305,25886.041739130436,25.886041739130437,48.48033933333333,40.94997130434783,60.43423269565217
강북구,고양시덕양구,60,238700,60,1531476,60,2709.6477000000004,60,2398.2390333333333,60,3368.2436833333336,60,3978.3333333333335,25524.6,25.5246,45.16079500000001,39.97065055555556,56.137394722222226
강북구,고양시일산동구,37,171100,37,1284984,37,2020.8056500000002,37,1335.827,37,2271.4643666666666,37,4624.324324324324,34729.2972972973,34.7292972972973,54.61636891891892,36.103432432432434,61.39092882882883
강북구,고양시일산서구,46,230300,46,1849183,46,6617.164533333333,46,1683.3014166666667,46,3364.5369833333334,46,5006.521739130435,40199.63043478261,40.199630434782605,143.8514028985507,36.59350905797101,73.14210833333334
강북구,과천시,8,36300,8,267997,8,3006.011833333333,8,283.4861,8,707.5473333333333,8,4537.5,33499.625,33.499625,375.7514791666666,35.4357625,88.44341666666666
강북구,관악구,111,465300,111,3187788,111,3416.35075,111,4112.481916666667,111,7571.7247,111,4191.891891891892,28718.81081081081,28.718810810810808,30.777934684684684,37.04938663663663,68.21373603603604
강북구,광명시,70,296000,70,2044869,70,59316.58968333333,70,2675.4267833333333,70,5618.1435833333335,70,4228.571428571428,29212.414285714287,29.21241428571429,847.3798526190476,38.22038261904762,80.25919404761905
강북구,광주시,1,5700,1,50997,1,1490.6008333333334,1,26.312833333333334,1,68.9925,1,5700.0,50997.0,50.997,1490.6008333333334,26.312833333333334,68.9925
강북구,광진구,423,1353700,423,6191068,423,56256.04068333333,423,16061.92375,423,18357.829333333335,423,3200.2364066193854,14636.094562647753,14.636094562647754,132.99300397951143,37.97145094562648,43.39912371946415
강북구,구로구,151,634100,151,4333787,151,12051.503583333333,151,6733.29675,151,10813.882666666666,151,4199.337748344371,28700.576158940396,28.700576158940397,79.81128200883002,44.591369205298015,71.6151169977925
강북구,구리시,37,116300,37,516651,37,3884.620683333333,37,1739.0973833333333,37,1711.71095,37,3143.2432432432433,13963.54054054054,13.96354054054054,104.98974819819819,47.00263198198198,46.262458108108106
강북구,금천구,68,294000,68,2070788,68,1515.97615,68,2684.44685,68,5281.175383333333,68,4323.529411764706,30452.764705882353,30.452764705882352,22.293766911764706,39.47715955882353,77.66434387254901
강북구,김포시,73,404400,73,3491884,73,3095.6626166666665,73,3173.7593,73,5957.882633333334,73,5539.726027397261,47834.02739726027,47.83402739726027,42.40633721461187,43.47615479452055,81.61483059360731
강북구,남구,1,5400,1,46553,1,1622.7845000000002,1,26.861833333333333,1,94.65771666666666,1,5400.0,46553.0,46.553,1622.7845000000002,26.861833333333333,94.65771666666666
강북구,남양주시,441,1781000,441,10893426,441,22199.68981666667,441,14250.332966666667,441,24886.789183333334,441,4038.548752834467,24701.646258503402,24.701646258503402,50.339432690854125,32.31368019652305,56.43262853363568
강북구,노원구,7739,14127200,7739,43487681,7739,1251002.47595,7739,275092.7329,7739,169935.1294,7739,1825.4554852048068,5619.289443080502,5.619289443080501,161.64911176508593,35.54628930094327,21.95828006202352
강북구,도봉구,5522,9193200,5522,22629477,5522,126836.31736666667,5522,160242.83786666667,5522,93588.96306666666,5522,1664.8315827598697,4098.058131111916,4.098058131111916,22.969271526017145,29.01898548834963,16.94838157672341
강북구,동대문구,1966,4293400,1966,14351760,1966,138738.62960000001,1966,69581.6983,1966,56685.07495,1966,2183.82502543235,7299.97965412004,7.29997965412004,70.56898758901323,35.39252202441506,28.832693260427263
강북구,동작구,130,506700,130,3211349,130,12611.543916666666,130,5050.8930666666665,130,9576.417866666667,130,3897.6923076923076,24702.684615384616,24.702684615384616,97.01187628205128,38.853023589743586,73.66475282051282
강북구,마포구,390,1359300,390,7183099,390,169658.77798333333,390,14345.829683333333,390,20493.019233333333,390,3485.3846153846152,18418.202564102565,18.418202564102565,435.0225076495727,36.784178675213674,52.54620316239316
강북구,부천시소사구,32,160400,32,1290573,32,2120.8474833333335,32,1512.2989499999999,32,3037.842333333333,32,5012.5,40330.40625,40.33040625,66.27648385416667,47.259342187499996,94.93257291666666
강북구,부천시오정구,10,43300,10,306785,10,195.2191,10,384.86075,10,764.5287833333334,10,4330.0,30678.5,30.6785,19.52191,38.486075,76.45287833333335
강북구,부천시원미구,60,281300,60,2155746,60,7715.312166666667,60,2780.5597666666667,60,4287.280433333333,60,4688.333333333333,35929.1,35.9291,128.5885361111111,46.34266277777778,71.45467388888889
강북구,부평구,3,14900,3,118838,3,4055.009,3,82.62445,3,311.7865,3,4966.666666666667,39612.666666666664,39.61266666666666,1351.6696666666667,27.541483333333332,103.92883333333333
강북구,서구,5,27100,5,233520,5,8114.946783333333,5,250.36773333333335,5,432.6602,5,5420.0,46704.0,46.704,1622.9893566666665,50.07354666666667,86.53204
강북구,서대문구,797,2641400,797,12175294,797,61493.87951666667,797,34272.0807,797,34341.94455,797,3314.178168130489,15276.404015056462,15.276404015056462,77.15668697197826,43.001355959849434,43.08901449184442
강북구,서초구,459,1685300,459,9770288,459,61451.16778333333,459,18957.71545,459,33520.979,459,3671.677559912854,21286.030501089324,21.286030501089325,133.88053983297021,41.302212309368194,73.03045533769063
강북구,성남시분당구,76,364900,76,2872950,76,13250.439716666668,76,3443.852,76,5179.153283333333,76,4801.315789473684,37801.97368421053,37.80197368421052,174.34789100877194,45.313842105263156,68.14675372807017
강북구,성남시수정구,98,417300,98,2890934,98,3610.3684833333336,98,3901.34985,98,4535.350266666666,98,4258.163265306122,29499.326530612245,29.499326530612244,36.84049472789116,39.809692346938775,46.279084353741496
강북구,성남시중원구,12,54400,12,399758,12,170.95536666666666,12,400.2721666666667,12,678.20025,12,4533.333333333333,33313.166666666664,33.31316666666667,14.246280555555556,33.35601388888889,56.516687499999996
강북구,성동구,1193,3330100,1193,11846251,1193,328347.56823333335,1193,50274.60701666667,1193,49937.923833333334,1193,2791.366303436714,9929.799664710814,9.929799664710814,275.22847295333895,42.141330273819506,41.859114696842695
강북구,성북구,5132,8519400,5132,22344492,5132,872036.03995,5132,168984.67228333332,5132,97083.22435,5132,1660.054559625877,4353.9540140296185,4.353954014029618,169.92128603858146,32.927644638217714,18.917229998051443
강북구,송파구,667,2542100,667,15473532,667,104784.69136666667,667,31102.632216666665,667,35811.044466666666,667,3811.2443778110946,23198.69865067466,23.19869865067466,157.09848780609695,46.63063300849575,53.68972183908046
강북구,시흥시,2,11500,2,102203,2,3074.186333333333,2,61.64066666666666,2,225.13283333333334,2,5750.0,51101.5,51.1015,1537.0931666666665,30.82033333333333,112.56641666666667
강북구,안산시단원구,6,35100,6,314651,6,9857.915,6,218.70845,6,627.9875499999999,6,5850.0,52441.833333333336,52.441833333333335,1642.9858333333334,36.45140833333333,104.66459166666665
강북구,안성시,1,9100,1,98439,1,1745.9522166666668,1,27.574116666666665,1,115.47250000000001,1,9100.0,98439.0,98.439,1745.9522166666668,27.574116666666665,115.47250000000001
강북구,안양시동안구,8,40100,8,322700,8,1493.2884833333335,8,331.56961666666666,8,726.5347333333334,8,5012.5,40337.5,40.3375,186.6610604166667,41.44620208333333,90.81684166666668
강북구,안양시만안구,10,49500,10,392225,10,1707.0639333333334,10,503.81750000000005,10,923.1046166666666,10,4950.0,39222.5,39.2225,170.70639333333332,50.381750000000004,92.31046166666667
강북구,양주시,77,320900,77,2182259,77,1242.95885,77,2563.05395,77,4089.45805,77,4167.532467532467,28341.025974025975,28.341025974025975,16.142322727272727,33.28641493506493,53.10984480519481
강북구,양천구,80,313200,80,1970042,80,4556.910366666667,80,3022.0668,80,4493.1429333333335,80,3915.0,24625.525,24.625525000000003,56.96137958333334,37.775835,56.16428666666667
강북구,양평군,11,85500,11,878709,11,20537.267916666668,11,397.0953833333333,11,1209.16255,11,7772.727272727273,79882.63636363637,79.88263636363637,1867.0243560606061,36.0995803030303,109.92386818181818
강북구,연수구,1,5700,1,50373,1,10.490616666666666,1,49.076950000000004,1,90.20576666666666,1,5700.0,50373.0,50.373,10.490616666666666,49.076950000000004,90.20576666666666
강북구,연천군,9,54100,9,491946,9,13936.534099999999,9,318.2691666666667,9,597.9396,9,6011.111111111111,54660.666666666664,54.660666666666664,1548.5037888888887,35.36324074074074,66.43773333333334
강북구,영등포구,668,2598500,668,16233722,668,74650.8474,668,26952.5372,668,37502.35501666667,668,3889.9700598802397,24301.97904191617,24.30197904191617,111.75276556886227,40.34810958083832,56.141250024950104
강북구,용산구,376,1246300,376,6091576,376,31366.619416666665,376,17703.505883333335,376,20321.096633333334,376,3314.627659574468,16201.0,16.201,83.42186015070921,47.083792242907805,54.04546976950355
강북구,용인시기흥구,10,58000,10,515308,10,15644.58475,10,211.52588333333335,10,828.42325,10,5800.0,51530.8,51.530800000000006,1564.458475,21.152588333333334,82.842325
강북구,용인시수지구,5,27000,5,229674,5,9436.886216666668,5,145.46044999999998,5,415.53433333333334,5,5400.0,45934.8,45.9348,1887.3772433333336,29.092089999999995,83.10686666666666
강북구,용인시처인구,3,17900,3,161248,3,4676.034833333333,3,135.46743333333333,3,249.61923333333334,3,5966.666666666667,53749.333333333336,53.74933333333333,1558.6782777777778,45.15581111111111,83.20641111111111
강북구,은평구,447,1444500,447,5962806,447,163339.34944999998,447,16363.384883333334,447,20239.780866666668,447,3231.5436241610737,13339.610738255034,13.339610738255034,365.4124148769574,36.607125018642805,45.279151826994784
강북구,의정부시,567,1855900,567,8852949,567,42447.224583333336,567,21672.012666666666,567,23809.553116666666,567,3273.1922398589063,15613.666666666666,15.613666666666665,74.86282995296885,38.22224456202234,41.992157172251616
강북구,이천시,1,8200,1,85007,1,1614.3584999999998,1,25.7165,1,128.88271666666665,1,8200.0,85007.0,85.007,1614.3584999999998,25.7165,128.88271666666665
강북구,종로구,1430,3373600,1430,11360570,1430,149540.17893333334,1430,59736.41035,1430,47822.481133333335,1430,2359.1608391608393,7944.454545454545,7.944454545454545,104.57355170163171,41.77371353146853,33.4422944988345
강북구,중구,593,1695200,593,6386903,593,63890.69745,593,26096.474083333334,593,26390.938316666667,593,2858.684654300169,10770.494097807757,10.770494097807758,107.74147967959527,44.00754482855537,44.50411183249016
강북구,중랑구,1174,3061500,1174,10692519,1174,38831.60358333333,1174,41704.24806666667,1174,40060.6022,1174,2607.7512776831345,9107.767461669506,9.107767461669505,33.07632332481544,35.52320959681999,34.12317052810903
강북구,파주시,5,28600,5,252015,5,6767.7703833333335,5,141.48278333333334,5,355.04993333333334,5,5720.0,50403.0,50.403,1353.5540766666668,28.296556666666667,71.00998666666666
강북구,평택시,3,27600,3,301261,3,5621.272933333334,3,125.56616666666667,3,417.6027833333334,3,9200.0,100420.33333333333,100.42033333333333,1873.7576444444446,41.85538888888889,139.2009277777778
강북구,포천시,4,17900,4,130263,4,7555.369716666666,4,100.29511666666666,4,251.71493333333333,4,4475.0,32565.75,32.56575,1888.8424291666665,25.073779166666665,62.928733333333334
강북구,하남시,65,265900,65,1767133,65,3990.14465,65,2809.7926833333336,65,4288.180383333333,65,4090.769230769231,27186.66153846154,27.18666153846154,61.38684076923077,43.22757974358975,65.97200589743589
강북구,화성시,12,81600,12,790204,12,19441.603116666665,12,354.70295,12,1569.4106166666666,12,6800.0,65850.33333333333,65.85033333333332,1620.1335930555554,29.558579166666664,130.78421805555556
강서구,가평군,7,52600,7,566048,7,11356.207999999999,7,175.90460000000002,7,1062.2295333333332,7,7514.285714285715,80864.0,80.864,1622.3154285714284,25.129228571428573,151.74707619047618
강서구,강남구,889,3734800,889,25555903,889,123087.17206666667,889,42777.99208333333,889,59038.22138333333,889,4201.124859392576,28746.797525309335,28.746797525309336,138.4557616047994,48.11922619047619,66.40969784401949
강서구,강동구,715,3416200,715,25388031,715,78289.27578333333,715,30395.343766666665,715,50691.05566666667,715,4777.902097902098,35507.73566433566,35.50773566433566,109.4954906060606,42.5109703030303,70.89658135198135
강서구,강북구,613,2466600,613,16116445,613,183508.29588333334,613,22656.80528333333,613,36805.82203333333,613,4023.8172920065253,26291.10114192496,26.29110114192496,299.3610047036433,36.96053064165307,60.04212403480152
강서구,강서구,48701,77378000,48701,157966610,48701,3786339.521583333,48701,1601942.8453166666,48701,713574.8731833333,48701,1588.838011539804,3243.6009527525102,3.24360095275251,77.74664835595436,32.893428170195,14.652160595949432
강서구,계양구,92,287300,92,1244888,92,118142.9164,92,1949.3491833333335,92,3349.4041166666666,92,3122.8260869565215,13531.391304347826,13.531391304347826,1284.1621347826087,21.188578079710148,36.40656648550725
강서구,고양시덕양구,644,2042300,644,8117020,644,28855.863716666667,644,25383.1538,644,18658.1311,644,3171.273291925466,12604.068322981366,12.604068322981366,44.80724179606625,39.4148350931677,28.972253260869564
